"","MD1-R-EB","MD2-R-EB","MD3-R-EB","MD4-R-EB"
"Cnot9",3459.85372726403,3380.19069891462,3282.03154605809,3194.1311869826
"Plcd4",32.173174860109,39.7669493989955,31.6072793347603,23.3006530357393
"Zfp142",1032.01645512811,1029.0910563984,1074.64749738185,999.015498907324
"Bcs1l",376.178659902813,392.819866014468,437.376405929657,401.936264866504
"Rnf25",560.555700447284,494.6620534997,471.546437642911,494.168016466305
"Stk36",105.18153319651,115.421145816597,75.1740697691597,93.2026121429573
"Ttll4",3848.40668518997,3980.57464227994,3927.8451454386,3984.41166911143
"Cyp27a1",18.5614470346783,18.4285863068516,21.356269820784,25.2423741220509
"Wnt6",13.6117278254307,6.78947916568216,12.8137618924704,7.76688434524645
"Cdk5r2",14.8491576277426,19.398511901949,22.2105206136154,12.6211870610255
"Nhej1",91.5698053710796,93.1128571293553,94.821838004281,69.901959107218
"Cnppd1",352.667493658888,401.549196370345,407.477628180559,434.945523333801
"Retreg2",300.695441961788,322.015297572354,365.619339331822,334.946887388753
"Zfand2b",144.779286870491,130.939955338156,175.97566332326,149.512523645994
"Abcb6",64.3463497202181,65.9549404666267,76.0283205619911,67.9602380209064
"Atg9a",262.33511809012,250.240803535143,250.295482299589,264.074067738379
"Ankzf1",857.538853002137,880.692440348486,951.635383214136,899.016862962276
"Glb1l",129.930129242748,130.939955338156,128.137618924704,117.474125721852
"Stk16",691.723259492344,758.481815366207,771.388465926719,619.409026533404
