,MD-R-EB-1,MD-R-EB-2,MD-R-EB-3,MD-R-EB-4,MD-R-EB-5,MD-R-EB-6,MD-R-EB-7,MD-R-EB-8,MD-R-EB-9,MD-R-EB-10,MD-R-EB-11,MD-R-EB-12
BC026513,0.5314,0.0941,0.054,0.1,0.0959,0.0803,0.1909,0.0546,0,0.1096,0.1767,0.1799
Smad2,39.5041,37.8876,34.6904,39.415,39.6592,35.7516,33.7167,36.8798,53.5638,32.2194,43.385,39.6322
Gm50360,0.5255,1.3958,0.5343,1.4828,0.237,0.3969,0,0.5404,0.3412,0.5421,0.2913,0.593
Gm31933,0,0,0,0,0,0,0,0,0,0,0,0
Skor2,0.0365,0.0646,0,0.0686,0.0329,0,0,0,0,0.0752,0.1617,0.0823
Ier3ip1,31.1558,48.8209,43.2004,51.3542,59.6325,49.7975,47.7763,43.6263,60.7984,27.1045,57.5821,55.2193
Gm50364,0.8655,0.3832,0.1886,0.2326,0.5019,0.2802,0.1481,0.1271,0.6422,0.7015,0.7538,0.4186
Hdhd2,3.7798,4.1722,3.4371,3.2577,4.2507,3.1695,2.9513,2.4485,3.5458,4.174,4.0976,4.0774
Katnal2,5.5573,4.6706,4.1879,4.2454,4.3768,2.6848,3.3108,3.8001,4.1024,6.6932,7.4736,6.0802
Pias2,77.448,137.6249,126.1331,157.8897,148.1355,171.036,174.8686,164.0446,251.8817,83.914,100.3301,118.1034
Gm7276,0,0.0484,0.0556,0,0.1973,0.2478,0,0,0,0,0,0
St8sia5,0.0844,0.4668,0.3431,0.3571,0.3995,0.0956,0.1515,0.0651,0.0548,0.1305,0.0935,0.119
Gm15957,0,0.1041,0,0.2213,0.2122,0,0.1409,0,0.3054,0.1213,0.1304,0.1327
Gm50284,0,0,0,0,0,0,0,0,0,0,0,0
Loxhd1,0,0.0228,0,0.0242,0.0348,0.0389,0.0154,0,0.0167,0.0133,0,0
Rnf165,11.0168,18.2093,18.089,20.3849,22.8689,13.2325,14.0317,14.103,18.0715,12.5176,14.9898,22.3039
Gm50197,1.7715,3.6599,3.0023,5.5543,3.7287,2.6762,4.2431,4.2506,8.4342,0.6092,2.6183,1.3327
8030462N17Rik,31.6777,58.5707,56.2128,64.226,68.9668,71.5687,70.8301,67.4776,96.1182,33.3481,46.3888,52.4279
Gm26014,0.8679,0.7684,3.5299,0,0.7829,0,2.0787,0,0,0.8953,1.9241,1.9587
4930465K10Rik,0.1851,1.6386,1.7878,1.3926,1.0017,3.355,2.1056,2.6644,3.3643,1.1455,0.718,0.8354
A330094K24Rik,2.9791,3.9165,4.039,4.2456,4.8045,3.1367,2.3785,3.0634,3.6337,2.8869,2.902,4.4824
Haus1,14.5776,17.0536,16.2696,17.9213,17.8357,25.8133,26.3976,25.7567,30.9867,15.4504,20.1459,19.3364
Atp5a1,794.7521,918.7277,855.62,875.9794,943.2563,1037.9879,1011.7392,1026.0359,1212.2427,823.4394,749.452,786.871
Pstpip2,1.7624,4.3346,4.9283,6.0784,5.1227,8.3573,9.7912,7.7025,11.76,3.5352,4.5043,2.8728
F830208F22Rik,0.1952,1.694,2.0645,1.6159,2.1837,2.5953,2.8991,2.4091,2.7884,0.9667,0.7791,1.0134
Gm23954,0.3245,0.862,0.99,0.6105,0.5855,0.9805,1.9433,1.0012,2.9497,0.3348,1.439,0.7324
Epg5,12.564,13.3671,11.6616,13.6315,14.5346,13.2223,13.5158,14.7152,17.2767,11.8425,11.2201,12.0275
Siglec15,0,0,0,0.3728,0.0894,0,0,0,0,0.1022,0,0.1118
Slc14a1,0.1434,0.0254,0,0.0539,0.0517,0,0.103,0.0295,0,0.0592,0.0318,0
Slc14a2,0,0.1962,0.1802,0.0417,0.06,0.0335,0.0265,0,0,0.1143,0.0246,0.025
Gm6133,0.1208,0,0,0,0.109,0.1826,0,0,0,0,0,0
4931439C15Rik,0,0,0,0,0,0,0.0425,0,0,0,0,0
Gm26430,0,0,0,0,0,0,0,0,0,0,0,0
Gm23895,0,0,0,0,0,0,0,0,0,0,0,0
Setbp1,15.5846,21.8799,21.0083,22.6917,26.2056,3.1298,3.1704,2.2843,3.1833,17.573,16.4971,18.9244
Gm18978,0,0,0,0,0,0,0,0,0,0,0,0
Gm2116,0,0,0,0,0,0,0,0,0,0,0,0
Gm20593,0,0,0,0,0,0,0,0,0,0,0,0
Gm25824,0,0,0,0,0,0,0,0,0,0,0,0
Gm50176,0,0,0,0,0,0,0,0,0,0,0,0
Gm50177,0,0,0,0,0,0,0,0,0,0,0,0
Gm50178,0.5092,0,0,0,0,0,0,0,0,0,0,0
Gm19062,0,0,0,0,0,0,0,0,0,0,0,0
Gm26977,0.3451,0.2037,0.2339,0.4327,0.3113,0.3475,0,0,0.2987,0.1187,0.255,0.1298
Gm5509,0.1863,0.0825,0.0947,0,0.168,0.1407,0.5577,0,0,0.1922,0.2065,0
Gm18910,0,0,0,0,0,0,0,0.1469,0,0,0,0
Gm5823,46.9821,51.2849,44.2829,36.7248,39.8643,37.9182,21.3243,37.0618,10.8637,49.3515,50.4147,39.4606
AA684185,0,0,0,0,0.164,0,0,0,0,0,0,0
Gm50179,0.4372,0,0,0,0,0,0,0,0.5677,0.4511,0,0
Gm36627,0,0,0,0,0,0,0,0,0,0,0,0
Gm36718,0,0,0,0,0,0,0,0,0,0,0,0
Gm50180,0,0.8018,0,0,0,0.684,0,0.4656,0.5879,0,0,0
Gm50190,0,0,0,0,0,0,0,0,0,0,0,0
Gm50192,0,0,0,0,0,0,0,0,0,0,0,0
Gm50193,0,0,0,0,0,0,0,0.4789,0,0,0,0
Pard6g,20.3855,18.5971,17.0642,17.8048,21.3111,11.1635,10.7245,9.8076,12.4312,20.4662,16.7058,20.2931
Gm50195,1.9725,0.5374,0.7714,0.5709,2.3268,0.2292,2.544,0.3121,0.197,0.3131,0.3364,1.7123
Gm21886,0.1776,0.629,0.1806,0,0,0,0,0,0.6919,0.3664,0,0.4009
Adnp2,60.7996,67.6943,68.0056,73.0537,76.8022,66.7457,67.9404,68.1624,92.2408,58.7354,63.6714,67.8878
Gm41787,0.0815,0.0721,0,0.1533,0,0,0,0,0.1058,0.0841,0,0
Gm7447,0,0,0,0,0,0.2268,0,0,0,0,0,0
Rbfaos,1.4383,2.5844,1.9357,2.3874,2.4422,14.7627,13.1216,17.8793,15.8746,2.0511,1.6413,2.3392
Gm46629,0.3781,1.0043,1.5378,0.7112,0.341,3.9981,5.4335,5.4431,3.4364,0.39,0.8382,0
Rbfa,29.2409,30.4222,26.263,27.7225,28.4756,51.5555,44.8646,47.6159,45.4202,33.6852,25.1913,24.3322
Gm16286,125.8102,142.3651,130.1635,141.7085,145.748,129.2762,127.7806,125.7719,154.6019,118.1012,115.7552,115.4864
Txnl4a,29.9425,42.8496,38.8983,46.7639,48.4703,48.1902,45.904,48.6687,54.3245,31.7536,34.7688,36.8007
Hsbp1l1,1.1905,3.5675,3.8178,3.6176,4.0476,1.3834,1.2063,0.8475,1.5458,1.0391,1.8272,1.8601
Slc66a2,1.8202,1.3291,1.3929,1.3061,1.7435,4.1671,3.663,4.6118,6.1156,1.4131,1.8929,1.567
Kcng2,0.4599,0.4072,0.1559,0.4326,0.4149,0.0579,0.0918,0.1971,0.3981,0.3954,0.2124,0.4758
Gm37015,0.1506,0.4668,0.3063,0.1417,0.1359,0.2276,0.0902,0,0.2934,0.1554,0,0.425
Gm26676,0.1029,0.0456,0.0523,0.0968,0.0928,0,0,0,0.0668,0.0531,0,0.1162
D330025C20Rik,0.0376,0.0999,0,0.0708,0.0679,0,0,0.0387,0.1465,0.0776,0.0417,0
Ctdp1,56.3127,72.2722,68.3436,62.1165,69.9577,64.7103,63.8604,56.2203,73.3852,59.482,51.5422,57.9261
Gm50209,1.4209,1.9657,0.7224,1.5035,1.6822,0.9391,0.4254,0.5479,1.0378,0.8245,0.6891,1.2026
Gm2176,0,0,0,0,0,0,0,0,0,0,0,0
Gm41790,0.1407,0,0,0.1324,0,0,0,0,0,0,0.078,0
Nfatc1,19.8166,1.6975,1.5284,1.0676,1.5357,0.6024,0.7164,0.5836,0.8962,15.0155,13.0405,3.5136
Gm50211,2.2408,0,0,0.5269,0.2527,0,0.3354,0,0,0.5779,1.8629,0.6322
Atp9b,19.7914,15.7155,14.6602,16.1063,16.3933,13.1088,12.0874,12.231,16.1441,17.4659,18.2769,17.2802
Gm47272,1.5693,4.1684,2.5931,2.9521,3.8929,1.1854,3.2889,1.0086,2.5471,1.2142,2.3919,3.0991
Gm47273,3.0075,2.9049,2.2241,3.086,2.7129,1.2391,1.3097,1.1246,2.1301,2.5384,1.2123,3.0853
Gm25071,0,0,0,3.0787,0,0,1.9599,0,4.25,0,0,9.234
Sall3,12.6957,4.3223,3.0722,8.3716,5.8536,3.7324,2.6558,6.9179,8.1167,14.3865,15.1125,10.8836
Gm27239,2.1413,1.4219,0.1814,0.6714,0.6438,1.3478,0.2137,0.367,0.6951,2.7612,3.1648,1.2082
Gm7503,0,0.2662,0,0,0,0,0,0,0,0,0,0
Gm25718,0,0,0,0,0,0,0,0,0,0,0,0
Gm50424,0,0,0,0,0,0.3309,0,0,0,0,0,0
Gm50423,0,0,0,0,0,0,0.1757,0,0,0,0,0
4930594M17Rik,0,0,0,0,0,0,0,0,0,0,0,0
Gm30192,0,0,0,0,0,0,0,0.0737,0,0,0,0
Gm30288,0,0,0,0,0,0,0,0,0,0,0,0
Gm50412,0,0,0,0,0,0,0,0,0,0,0,0
Gm41792,0.0368,0,0,0,0,0,0,0,0,0,0,0
Gm50414,0,0,0,0,0,0,0,0,0,0,0,0
Gm50290,0,0,0,0,0,0,0,0,0,0,0,0
Gm50291,0,0,0,0,0,0,0,0,0,0,0,0
Gm46614,0,0,0,0,0,0,0,0,0,0,0,0
Gm30454,0,0,0,0,0,0,0,0,0,0,0,0
Gm50292,0,0,0,0,0,0,0,0,0,0,0.1327,0
Gm30593,0,0,0,0,0,0,0,0,0,0,0,0
Gm26012,0,0,0,0,0,0,0,0,0,0,0,0
Mir5127,0,0,0,0,0,0,0,0,0,0,0,0
Gm50293,0,0,0,0,0,0,0,0,0,0,0,0
Gm50294,0,0,0,0,0,0,0,0,0,0,0,0
Gm50297,0,0,0,0,0,0,0,0,0,0,0,0
Gm50298,0,0,0,0,0,0,0,0,0,0,0,0
B020010K11Rik,0.032,0,0,0,0.0289,0.0484,0,0,0,0,0.1774,0.0361
Gm17383,0,0,0,0,0,0,0,0,0,0,0,0
Gm25060,0,0,0,0,0,0,0,0,0,0,0,0
Galr1,0.0384,0.034,0,0,0.1038,0,0,0,0.0996,0,0.085,0.3462
Gm50303,0,0,0,0,0,0,0,0,0,0,0,0
Mbp,3.5711,10.2041,8.7204,5.1911,5.1004,1.4713,1.4094,0.6955,0.9133,3.7118,4.1685,6.8233
Rpl21-ps8,2.1346,3.36,2.1706,1.3385,2.3534,1.7915,2.2724,2.1951,2.4637,1.7127,1.3146,0.5353
Zfp236,28.4102,19.7225,18.8031,18.6788,20.1131,15.0992,15.2046,15.0009,19.5094,27.0853,25.4558,23.2983
Gm50347,0.8342,1.7233,1.6964,1.3077,2.2574,0.8401,1.332,1.8585,1.2636,1.4342,2.9281,1.5689
Gm10524,1.9366,0.643,1.2307,0.9107,0.928,0.3657,0.2174,0.1867,0.4715,2.5596,2.0796,1.639
Gm46620,0.1222,0.1082,0.0621,0,0,0.0923,0,0,0,0.063,0.1355,0.2068
Gm50350,0.7444,0.5126,0.1682,0,0.4477,0,0.3962,0,0.2148,0.3413,1.0086,0.7467
Gm41793,0,0,0,0,0,0,0,0,0,0,0,0
Gm50351,0,0,0,0,0,0,0,0,0,0,0,0
Mir5112,0,0,0,0,0,0,0,0,0,0,0,0
Gm50355,0,0,0,0,0,0,0,1.1606,0,0,0,0
2210420H20Rik,0,0,0,0,0,1.1006,1.0906,0.5619,1.4189,0,0.2019,0.2055
Gm50356,0.2446,0.2166,0.1658,0.1534,0.0735,2.7099,1.4647,1.5092,1.6939,0.2523,0,1.1041
4930445N18Rik,0.4172,0.1583,0,0.2243,0.1613,0.1801,0.1428,0,0.4644,0.3074,0.1982,0.2018
Gm30889,0.3289,0,0.3344,0,0.1978,0,0,0.2255,0.1423,0.3393,0.243,0
Zfp516,103.5394,23.8407,22.7908,18.4385,19.4687,26.3515,25.5157,23.6176,34.028,83.4744,67.5223,36.1191
4930592I03Rik,9.2218,2.6094,2.3201,3.398,2.1439,0.7181,1.7078,0.8799,2.8392,5.2959,7.9038,4.5059
AC142100.1,0,0.0441,0.0253,0,0,0,0,0,0,0.077,0,0.0281
Gm50437,0.256,0.1133,0,0.2408,0.1155,0.1934,0,0,0,0.2641,0,0
1700095A13Rik,0.0254,0,0,0,0,0,0,0,0,0,0,0.0287
4921531P14Rik,0.0808,0,0,0,0,0,0,0,0,0,0,0
Gm24720,0,0,0,0,0,0,0,0,0,0,0,0
Gm31265,0,0.2165,0,0,0.1103,0.1847,0.2928,0.3772,0.3175,0,0,0
Gm31503,0,0,0,0,0,0.1205,0,0,0,0,0,0.045
Gm50413,0,0,0,0.5243,0.5029,0,0.3338,0,0,0,0,0
4933401L05Rik,0,0,0,0,0,0,0,0,0,0,0,0
Gm7569,0.2242,0.1985,0.228,0,0,0,0,0,0.2911,0,0,0
Gm50415,0,0,0,0,0,0,0,0,0,0,0,0
Gm50416,0,0,0,0,0,0,0,0,0,0,0,0
Gm50417,0,0,0,0,0,0,0,0,0,0,0,0
Gm50418,0,0,0,0,0,0,0,0,0,0,0,0
Gm31621,0.0527,0,0,0,0,0,0,0,0,0,0,0
Gm50419,0,0,0,0.202,0,0,0,0,0,0,0,0
Gm50420,0,0,0,0,0,0,0,0,0,0,0,0
Gm50421,0,0,0,0,0,0,0,0,0,0,0,0
Tshz1,7.0522,1.7691,1.3147,0.9581,0.7068,0.9766,1.0322,0.7453,1.2209,4.7489,4.1258,3.1612
Zadh2,15.4687,5.5013,3.5868,3.47,3.503,3.7644,3.8756,3.7604,4.9583,13.1865,12.2325,9.1296
Gm31854,1.4956,0.2648,0,0.5627,0,0.4519,0.3582,0,0,0.3086,1.6578,1.0126
Gm50309,0,0,0,0,0,0,0,0,0,0,0.249,0
Zfp407,14.1896,16.2208,14.6589,15.6977,17.5953,12.8456,13.0593,12.254,14.316,13.7732,14.7999,14.1462
Gm50311,0,0,0,0,0,0,0,0,0,0,0,0
Gm37216,0.3953,0.5833,0.5359,0.3718,0.9805,0.3483,0.5128,0.4403,0.3849,0.4077,0.5477,0.4089
Cndp1,0.0195,0.0346,0.0397,0.0367,0.0176,0,0.0468,0.0602,0.0507,0,0.0433,0
Gm50314,0,0,0,0,0,0,0,0,0,0,0,0
Gm7289,0,0.6909,0.7935,0,0.2816,0,0.5607,0.321,1.0133,0.483,0.692,0.3523
Cndp2,24.3731,47.194,42.0826,42.9592,44.1173,62.5615,62.8661,65.9577,67.7404,34.4049,34.9972,42.7167
Gm2390,0,0,0,0,0,0,0,0,0,0,0,0
D030046N08Rik,0,0.1938,0.2968,0.2745,0.1316,0,0,0,0,0.2258,0.1618,0.1647
Dipk1c,0.1467,0.7423,0.618,0.7097,0.8318,0.0317,0.1004,0.1509,0.1633,0.5405,0.6505,1.0643
Gm22014,0,0,0,0,0,0,0,0,0,0,0,0
Gm25005,0,1.9506,0.7467,0,0.6624,0,0,0,0,0,0,3.3148
Gm38576,0,0,0.1293,0,0,0.1921,0,0,0,0.1312,0,0.287
Gm17266,0.1105,0.3914,0.5057,0.5198,0.3489,0.6679,0.728,1.4775,1.7939,0.114,0,0.3118
Gm22819,0,0.3348,0,0,0.6821,0,0,0.7776,1.9637,0,0,0
Cyb5a,58.5713,93.8817,89.1673,96.2974,102.239,90.434,85.7466,76.6633,95.0765,62.1349,72.8626,74.5085
Gm16146,2.7975,3.3439,2.5602,2.1051,2.902,2.5357,2.5127,2.1576,3.6324,2.8859,3.7213,3.3148
Fbxo15,6.7849,55.4243,42.2962,33.6087,31.0013,192.9955,175.6173,150.7603,209.355,10.833,10.091,18.0447
Timm21,24.7463,25.8889,22.8469,27.4449,28.4581,22.4116,21.4159,20.3197,28.1751,28.1951,30.5699,28.7588
Gm50369,0,0,0,0,0,0,0,0,0,0,0,0
Gm50370,0,0,0,0,0,0,0,0,0,0,0,0
Gm7612,0,0,0,0,0,0,0,0,0,0,0,0
Gm5824,3.5553,3.2178,4.1775,2.9725,3.2783,4.6548,5.0147,4.3872,4.6163,1.9561,2.8901,3.5662
Gm50381,0,0,0,0,0,0,0,0,0,0,0,0
Gm7623,0.206,0.1824,0.6285,0.3876,0.5576,1.2451,0.4935,0.6356,1.0701,0.2126,0.9136,1.1626
Gm25453,0,0,0,0,0,0,0,0,0,0,0,0
Neto1,0.0549,0.0607,0.1116,0.1806,0.1237,0,0,0,0,0.1273,0.152,0.1238
Gm50384,0,0,0.0721,0,0,0,0,0,0,0,0,0
Gm50386,0,0,0,0,0,0,0,0,0,0,0,0
Cbln2,0.3563,0.736,0.4428,0.2234,0.2857,0,0.0474,0,0.0514,0.8984,1.3603,0.8934
Gm46615,0,0.4751,0,0,0.484,0.4053,0.9639,0,0,0,0,0.6055
Gm5691,0,0,0,0,0,0,0,0,0,0,0,0
Gm5971,0,0,0,0,0,0.1812,0,0,0,0,0,0
Gm5234,0.0615,0,0.0626,0.1157,0.0555,0,0.0737,0,0,0.0635,0,0
Gm5826,1.1835,1.0478,0.4814,0,0.2135,0,0,0.4868,1.2293,0.9767,0.7871,0
Gm50389,0,0,0,0,0,0,0,0,0,0,0,0
Gm5096,0,0,0,0,0,0,0,0,0,0,0,0
Gm50390,1.163,0.8581,0.7884,1.0939,0.6994,2.0498,0.2321,0.598,0,1.9996,0.6446,0.875
Gm24987,0,0,0,0,0,0,0,0,0,0,0,0
Gm50391,0,0,0,0,0,0,0,0,0,0,0,0
Gm50400,0.2397,0,0,0,0,0,0,0,0,0,0,0
Gm50401,0,0,0,0,0,0,0,0,0,0,0,0
Gm7662,0.3678,0,0.374,0,0.1659,0,0,0,0.7163,0.1897,0.4077,0.6225
Socs6,12.5875,14.5232,14.0106,15.8558,17.2548,11.7418,10.8798,10.2348,15.0728,10.4443,18.0932,19.4329
Gm50404,0,0,0,0.4876,0,0,0,0,0,0,0,0
Gm6409,0.5552,0.1639,0,0,0.1669,0.2796,0,0.3806,0.4806,0,0.2052,0.2088
Gm50406,0,0,0,0,0,0,0,0,0,0,0,0
Gm50267,0,0,0,0,0,0,0,0,0,0,0,0
Rttn,11.4417,13.8936,12.7727,13.8852,14.0351,12.5837,12.589,13.912,18.5767,10.5798,14.576,14.7851
Mir6359,1.4143,0,0,0,0,0,0,0,0,0,0,0
Cd226,0,0,0.0238,0,0,0,0,0,0,0,0,0
Dok6,0.0166,0.2425,0.2025,0.2186,0.3294,0.0125,0.0099,0.0512,0.0754,0.0771,0.184,0.1592
Gm50204,0,1.2962,1.1165,2.7541,0.3302,1.1058,1.315,1.8818,0.9505,0.7551,0,0
Gm16296,0.2708,0.9592,0,0.5095,0.7329,0,0,0,0.3517,0,0.3002,0
Gm16297,0.4992,0,0.7614,0.4695,0.9005,0.377,0,0.5133,0.9722,0.2575,0.83,1.1266
Gm22694,0,0,0,0,0,0,0,0,0,0,0,0
Gm27037,0.1193,0.2113,0.364,0.2245,0.2153,0.3605,0.5716,0.6136,0.6198,0.1231,0.3968,0.5386
Gm6173,0,0,0,0.1712,0,0,0,0,0,0,0,0
Gm23859,0,0,0,0,0,0,0,0,0,0,0,0
Eif3s6-ps2,8.9188,12.4967,11.3582,11.5653,11.9506,14.52,13.0662,14.7811,12.4801,11.4337,12.574,11.7257
Gm7674,0,0,0,0,0,0.1748,0,0,0,0,0,0
Gm50434,0,0,0,0,0.8832,0,0,0,0,0,0,0
Gm18280,0.168,0.7436,0.5124,0.948,0.7576,0.2538,0.2012,0.3455,1.3086,0.1733,0.3724,0.7582
Gm25418,0.8881,1.5726,0,0,2.4032,0,0,0.9132,0,0,0.9844,4.0086
Tmx3,21.4287,37.1288,37.6097,43.0882,44.5476,33.243,32.251,27.8468,43.8624,20.1068,40.3094,38.8621
Gm50438,0.4136,0.7323,0.6308,0.389,0.1865,0.3124,0.2476,0.2126,0.2685,0.2133,0.2292,0
Gm45871,7.5769,20.9274,22.0959,22.7698,26.2213,31.8913,32.6436,37.0463,60.143,7.2755,22.3972,26.7801
Gm20039,2.9076,1.8021,1.4783,1.6409,2.8851,3.0747,2.4375,4.7839,5.663,2.6995,4.8346,4.9217
1700030N03Rik,0,0,0,0,0,0.0326,0,0.0222,0,0,0.0239,0
Gm50428,0,0,0,0,0,0,0,0,0,0,0,0
Gm25431,0,0,0,0,0,0,0,0,0,0,0,0
Gm50427,0,0,0,0,0.3377,0,0,0,0,0,0,0
Gm42068,0,0,0,0,0,0,0,0,0,0,0,0
Gm50426,0,0,0,0,0,0,0,0,0,0,0,0
Gm50432,0.7028,0,0.3573,0,0.1585,0,0.2104,0,0.2281,0.3625,0.1948,0.3966
Gm7798,0.1624,0,0,0,0,0,0,0,0,0.0838,0,0
Gm2106,0.0739,0.3272,0.1503,0.4171,0.1333,0,0.0885,0.076,0,0.1525,0.1639,0
Ighmbp2,17.1386,12.9068,13.0214,12.7152,13.2016,12.5673,12.1997,12.5546,12.9771,17.9184,14.2805,13.6686
Mrpl21,60.4412,75.6565,76.114,71.7997,75.7946,84.2507,83.2309,91.7941,86.0242,62.8207,65.0411,70.9056
Mir6984,1.79,3.1697,1.8201,0,3.2293,8.1123,2.1437,5.522,4.6484,5.5396,0,4.0399
Gm50307,0.1432,0.3804,0.4368,0.2694,0,0,0,0,0,0.1477,0.1587,0.1616
Cpt1a,2.3835,15.3698,14.3438,13.3951,12.4,20.9478,24.3259,25.8668,34.0047,3.6496,2.9412,5.7009
Tesmin,0.4393,0.9593,1.3697,0.7712,0.8453,0.929,1.508,1.9875,1.7871,0.5438,0.6168,1.2888
Gal,0.7269,0.2574,0.2957,0,0.7868,0.4392,0.6964,0.299,0,0.15,0.9669,1.3124
Ppp6r3,66.9545,93.0047,90.7384,103.5478,94.8308,104.7085,107.7456,103.4203,121.4987,70.6699,90.1293,93.9586
Gm48696,0.2157,0.382,0.2194,0,0.7784,0.3259,0.2584,0.4437,0.2801,1.1128,0.7174,0.9738
Gm23940,2.1821,5.796,3.3282,4.1049,7.8733,1.6482,3.9198,1.1219,1.4167,2.251,3.6282,6.156
Gm48683,0.6593,0.5838,0.5028,0.6202,1.7842,1.2451,1.7766,0.5085,1.2842,0.8502,0.5481,2.0461
Lrp5,59.9736,39.9867,38.6977,34.5899,34.0426,20.0467,21.2033,16.1741,20.0409,56.1279,47.2717,38.5119
Gm36608,1.2038,0.7105,1.428,1.5097,0.7239,3.0309,3.3638,3.5073,4.6891,1.6557,2.0016,1.132
1810055G02Rik,38.9823,39.0448,38.4495,35.108,38.0648,36.8797,36.2973,35.0253,44.0995,41.5709,37.162,36.2918
Gm36787,6.8975,8.4968,8.5384,10.1547,10.2797,9.0609,8.2604,10.1767,11.2924,7.7342,14.2945,12.8599
Gm2141,0,0,0.2157,0,0.1914,0,0,0,0,0,0,0
Gm50374,0,0.4106,0,0,0,0,0,0,0,0.4785,0.5141,0
Gm50375,0.8277,0.2932,0,0.6229,0.2987,0,0,0.1702,0.215,0.8539,0.5505,0.1868
Kmt5b,14.4053,16.2198,16.5904,17.3112,15.7542,15.8375,16.1821,16.5302,18.8154,13.9792,17.2594,16.3172
Gm16066,0.6329,1.2142,1.609,0.5953,1.0467,1.1155,0.5053,0.6508,0.6848,0.5441,0.8185,1.4285
Gm19209,0.366,0.162,0.3722,0.3443,0,0.8294,0.2192,0,0,0.3776,0.6086,0.413
Chka,13.8054,22.5316,21.1294,24.5007,23.4538,27.2605,28.16,23.112,27.0553,14.9492,18.3554,20.5891
Gm50383,10.4963,12.7452,13.1125,12.4114,15.9605,16.7626,11.8519,12.0271,11.2924,12.684,7.6459,10.8294
Tcirg1,16.3514,11.6789,13.5898,11.1428,11.9659,5.6021,6.7956,5.9119,6.7216,13.5559,9.5179,9.8298
Ndufs8,64.068,106.3799,96.547,98.9893,96.6138,104.9635,103.8258,103.4772,113.4915,73.9643,87.2489,82.4121
Aldh3b1,1.3998,3.2224,2.9606,3.0546,4.1921,2.8759,3.4869,3.6274,4.3621,1.9061,3.3516,3.2224
Gm50327,0.387,0,0.3935,0,0,0,0,0,0,0,0,0
Unc93b1,3.1749,5.0196,4.9193,3.7683,4.8072,2.1697,3.1232,2.3708,2.9445,4.2889,4.6086,4.649
Aldh3b3,0,0,0,0,0,0,0,0,0.0356,0.0283,0,0
Aldh3b2,1.2301,1.4206,1.7402,0.3018,0.2895,1.2119,2.3058,1.0449,1.0417,1.4896,0.2371,0.5432
Acy3,5.5513,3.8229,3.4781,3.1646,2.4785,2.7954,3.3577,3.4021,4.0773,5.7845,6.1536,4.4927
Tbx10,0.3222,0.2282,0.3931,0.2424,0.2325,0.292,0.463,0.3975,0.502,0.2659,0.4285,0.2181
4833408A19Rik,1.3816,1.733,0.7024,0.4332,1.3501,0.8697,0.5515,0.9472,0.299,1.6628,0.6381,1.689
Nudt8,4.4411,1.5192,2.1553,2.2785,1.0926,1.0673,1.3296,1.2455,1.5727,4.7896,5.3704,2.7336
Gm49405,5.7221,2.3123,3.1927,2.3185,2.2235,1.7289,2.0382,1.5993,2.248,6.3569,5.1394,4.6359
Gm16312,0,0,0,0,0,0,0,0,0,0,0,0
Doc2g,5.0202,2.3728,3.1857,2.1302,2.826,1.9958,1.989,1.7855,2.0095,5.4124,5.1046,3.7484
Ndufv1,88.2897,85.6804,86.2383,85.417,81.1322,99.5404,96.255,106.8013,98.0364,86.9511,81.2357,81.6195
Gstp1,18.2051,15.2014,12.6421,9.4667,13.7516,12.5213,12.1419,15.2962,16.8159,16.6427,14.3559,11.2741
Gstp2,1.0293,5.3768,6.0704,7.9387,4.828,11.3509,10.7241,16.6174,15.503,1.0618,2.396,2.7876
Gstp3,0,0.8937,1.1546,1.6614,0.569,7.2427,8.9146,8.952,9.6654,1.0412,0.2797,0.1424
Gm23927,0,0,0,1.9954,0.9568,0,0,0,0.6887,1.0942,1.1758,0
Cabp2,0,0,0.0863,0,0,0.2564,0.1016,0,0.5509,0.3502,0.0941,0.0958
Cdk2ap2,18.4163,26.1015,26.8435,17.6515,19.0758,26.1286,26.0804,26.0665,27.3676,17.9145,18.5514,21.0982
Pitpnm1,11.8633,8.6281,9.1633,8.3382,8.8932,4.2835,4.3129,3.5861,4.0202,11.5488,13.891,11.9346
Aip,44.5348,42.5895,38.4978,38.9665,36.9545,37.5505,37.4167,40.4117,35.114,42.8551,44.0727,39.023
Tmem134,22.5832,18.518,18.7353,10.8666,14.6663,15.7603,14.4321,14.799,16.8761,19.6493,19.9273,17.4484
Cabp4,0.5861,0.5766,0.3642,0.4901,0.235,0.6395,1.1309,1.6073,0.5497,0.3359,0.2166,0.4777
Gpr152,0.1164,0.1546,0.0888,0.1095,0.0788,0.044,0,0.0599,0,0.06,0.0323,0.0328
Coro1b,82.4869,82.4358,80.6399,73.8532,71.5042,50.3955,51.9832,52.6512,53.2506,68.4208,70.43,71.3761
Ptprcap,0.1422,0.3148,0.1446,0.1338,0.3849,0,0.1703,0.2194,0.277,0.0734,0.0788,0.1605
Rps6kb2,18.114,11.1697,11.7232,9.8431,10.9797,10.7515,10.8598,9.7353,11.2562,14.7294,14.3282,12.2095
Carns1,1.4684,1.4346,1.2614,1.0001,0.8221,0.9561,0.758,0.9372,1.282,1.5931,1.2348,0.7142
Gm50230,0.3398,0.5743,0.2513,0.0581,0.4179,0.28,0.111,0.2859,0.2807,0.2868,0.582,0.488
Gm17552,1.0046,0.7325,0.7511,0.8894,0.7197,0.491,0.4954,0.4254,0.6522,0.884,0.7861,1.0003
